movie_id,movie_embedding
3372,"0.0,0.0,0.0,0.8565056,0.0,0.0,0.42003423,0.0"
3373,"0.0,0.0,0.0,0.8768594,0.0,0.0,0.45270184,0.0"
3374,"0.0,0.0,0.0,0.31913674,0.0,0.0,0.0,0.0"
3375,"0.0,0.0,0.0,0.8028896,0.0,0.0,0.31118673,0.0"
3376,"0.0,0.0,0.0,0.78648984,0.0,0.0,0.28452754,0.0"
3377,"0.0,0.0,0.0,0.8595915,0.0,0.0,0.42168614,0.0"
3378,"0.0,0.0,0.0,0.84287614,0.0,0.0,0.40309098,0.0"
3379,"0.0,0.0,0.0,0.94516623,0.0,0.0,0.5855144,0.0"
3380,"0.0,0.0,0.0,0.82976687,0.0,0.0,0.35882387,0.0"
3381,"0.0,0.0,0.0,0.8379291,0.0,0.0,0.38693506,0.0"
3382,"0.0,0.0,0.0,0.86437696,0.0,0.0,0.42966676,0.0"
3383,"0.0,0.0,0.0,0.874522,0.0,0.0,0.4359193,0.0"
3384,"0.0,0.0,0.0,0.96144557,0.0,0.0,0.6770876,0.0"
3385,"0.0,0.0,0.0,0.55409217,0.0,0.0,0.0,0.0"
3386,"0.0,0.0,0.0,1.0060043,0.0,0.0,0.7365429,0.0"
3387,"0.0,0.0,0.0,0.84536487,0.0,0.0,0.38411292,0.0"
3388,"0.0,0.0,0.0,0.3619969,0.0,0.0,0.0,0.0"
3389,"0.0,0.0,0.0,0.75470895,0.0,0.0,0.20362213,0.0"
3390,"0.0,0.0,0.0,0.3208075,0.0,0.0,0.0,0.0"
3391,"0.0,0.0,0.0,0.12764907,0.0,0.0,0.0,0.0"
3392,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3393,"0.0,0.0,0.0,0.40357473,0.0,0.0,0.0,0.0"
3394,"0.0,0.0,0.0,0.5136826,0.0,0.0,0.0,0.0"
3395,"0.0,0.0,0.0,0.67794764,0.0,0.0,0.14029598,0.0"
3396,"0.0,0.0,0.0,1.10391,0.0,0.0,1.0184397,0.0"
3397,"0.0,0.0,0.0,0.98151517,0.0,0.0,0.71866864,0.0"
3398,"0.0,0.0,0.0,0.839909,0.0,0.0,0.36385927,0.0"
3399,"0.0,0.0,0.0,0.73001516,0.0,0.0,0.18325107,0.0"
3400,"0.0,0.0,0.0,0.8435579,0.0,0.0,0.36200002,0.0"
3401,"0.0,0.0,0.0,0.09404594,0.0,0.0,0.0,0.0"
3402,"0.0,0.0,0.0,0.9206734,0.0,0.0,0.5192413,0.0"
3403,"0.0,0.0,0.0,0.5783699,0.0,0.0,0.07894379,0.0"
3404,"0.0,0.0,0.0,1.0036285,0.0,0.0,0.7294496,0.0"
3405,"0.0,0.0,0.0,0.9462384,0.0,0.0,0.5892842,0.0"
3406,"0.0,0.0,0.0,0.8663782,0.0,0.0,0.44111335,0.0"
3407,"0.0,0.0,0.0,0.8508048,0.0,0.0,0.40184468,0.0"
3408,"0.0,0.0,0.0,1.058246,0.0,0.0,0.8644735,0.0"
3409,"0.0,0.0,0.0,0.92777133,0.0,0.0,0.54269546,0.0"
3410,"0.0,0.0,0.0,0.8404914,0.0,0.0,0.38778827,0.0"
3411,"0.0,0.0,0.0,0.86802965,0.0,0.0,0.42912948,0.0"
3412,"0.0,0.0,0.0,0.7189873,0.0,0.0,0.17737854,0.0"
3413,"0.0,0.0,0.0,0.8615917,0.0,0.0,0.41936988,0.0"
3414,"0.0,0.0,0.0,0.6872359,0.0,0.0,0.17993462,0.0"
3415,"0.0,0.0,0.0,0.9304979,0.0,0.0,0.54525566,0.0"
3416,"0.0,0.0,0.0,0.9908869,0.0,0.0,0.6926664,0.0"
3417,"0.0,0.0,0.0,0.8345264,0.0,0.0,0.35292965,0.0"
3418,"0.0,0.0,0.0,1.0139694,0.0,0.0,0.75344455,0.0"
3419,"0.0,0.0,0.0,0.58557737,0.0,0.0,0.026536265,0.0"
3420,"0.0,0.0,0.0,0.9612032,0.0,0.0,0.61832166,0.0"
3421,"0.0,0.0,0.0,1.0958638,0.0,0.0,0.99795806,0.0"
3422,"0.0,0.0,0.0,0.8901417,0.0,0.0,0.4882615,0.0"
3423,"0.0,0.0,0.0,0.3614859,0.0,0.0,0.0,0.0"
3424,"0.0,0.0,0.0,1.0329976,0.0,0.0,0.7953267,0.0"
3425,"0.0,0.0,0.0,0.9052679,0.0,0.0,0.48947594,0.0"
3426,"0.0,0.0,0.0,0.9476229,0.0,0.0,0.59479684,0.0"
3427,"0.0,0.0,0.0,0.8661255,0.0,0.0,0.4097105,0.0"
3428,"0.0,0.0,0.0,0.87780297,0.0,0.0,0.44284514,0.0"
3429,"0.0,0.0,0.0,1.1067655,0.0,0.0,1.0304447,0.0"
3430,"0.0,0.0,0.0,0.8912652,0.0,0.0,0.46091112,0.0"
3431,"0.0,0.0,0.0,0.7116779,0.0,0.0,0.2270691,0.0"
3432,"0.0,0.0,0.0,0.83104545,0.0,0.0,0.37575847,0.0"
3433,"0.0,0.0,0.0,0.3942508,0.0,0.0,0.0,0.0"
3434,"0.0,0.0,0.0,0.57469195,0.0,0.0,0.069494545,0.0"
3435,"0.0,0.0,0.0,1.4544429,0.0,0.0,1.8557554,0.0"
3436,"0.0,0.0,0.0,0.5257937,0.0,0.0,0.023977444,0.0"
3437,"0.0,0.0,0.0,0.739323,0.0,0.0,0.26218772,0.0"
3438,"0.0,0.0,0.0,0.45277154,0.0,0.0,0.0,0.0"
3439,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3440,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3441,"0.0,0.0,0.0,0.73379105,0.0,0.0,0.17113751,0.0"
3442,"0.0,0.0,0.0,0.46903402,0.0,0.0,0.0,0.0"
3443,"0.0,0.0,0.0,0.8575936,0.0,0.0,0.42312047,0.0"
3444,"0.0,0.0,0.0,0.8382283,0.0,0.0,0.37326166,0.0"
3445,"0.0,0.0,0.0,0.81325805,0.0,0.0,0.31228277,0.0"
3446,"0.0,0.0,0.0,0.70057505,0.0,0.0,0.15905845,0.0"
3447,"0.0,0.0,0.0,0.992836,0.0,0.0,0.6996309,0.0"
3448,"0.0,0.0,0.0,1.035521,0.0,0.0,0.80396223,0.0"
3449,"0.0,0.0,0.0,0.7504941,0.0,0.0,0.27967474,0.0"
3450,"0.0,0.0,0.0,0.90605664,0.0,0.0,0.5257177,0.0"
3451,"0.0,0.0,0.0,1.0718968,0.0,0.0,0.89048666,0.0"
3452,"0.0,0.0,0.0,0.8237122,0.0,0.0,0.33744067,0.0"
3453,"0.0,0.0,0.0,0.8069132,0.0,0.0,0.34697482,0.0"
3454,"0.0,0.0,0.0,0.58484435,0.0,0.0,0.027063712,0.0"
3455,"0.0,0.0,0.0,0.8218239,0.0,0.0,0.37168854,0.0"
3456,"0.0,0.0,0.0,0.9549571,0.0,0.0,0.6073584,0.0"
3457,"0.0,0.0,0.0,0.91510475,0.0,0.0,0.5123029,0.0"
3458,"0.0,0.0,0.0,0.8616339,0.0,0.0,0.41622484,0.0"
3459,"0.0,0.0,0.0,0.45579803,0.0,0.0,0.0,0.0"
3460,"0.0,0.0,0.0,0.7363754,0.0,0.0,0.20933248,0.0"
3461,"0.0,0.0,0.0,0.90543485,0.0,0.0,0.48566145,0.0"
3462,"0.0,0.0,0.0,1.1228068,0.0,0.0,1.0622269,0.0"
3463,"0.0,0.0,0.0,0.75088835,0.0,0.0,0.21213116,0.0"
3464,"0.0,0.0,0.0,0.6492878,0.0,0.0,0.11441487,0.0"
3465,"0.0,0.0,0.0,0.55716157,0.0,0.0,0.058032498,0.0"
3466,"0.0,0.0,0.0,0.91123194,0.0,0.0,0.53649944,0.0"
3467,"0.0,0.0,0.0,0.96691555,0.0,0.0,0.6366171,0.0"
3468,"0.0,0.0,0.0,1.2108772,0.0,0.0,1.2364024,0.0"
3469,"0.0,0.0,0.0,1.111913,0.0,0.0,0.99858445,0.0"
3470,"0.0,0.0,0.0,1.215589,0.0,0.0,1.2562892,0.0"
3471,"0.0,0.0,0.0,1.1344872,0.0,0.0,1.0513432,0.0"
3472,"0.0,0.0,0.0,0.6563839,0.0,0.0,0.06573804,0.0"
3473,"0.0,0.0,0.0,0.821721,0.0,0.0,0.32314238,0.0"
3474,"0.0,0.0,0.0,0.73559195,0.0,0.0,0.20908067,0.0"
3475,"0.0,0.0,0.0,0.98950446,0.0,0.0,0.69498,0.0"
3476,"0.0,0.0,0.0,0.9549438,0.0,0.0,0.63842815,0.0"
3477,"0.0,0.0,0.0,0.69268334,0.0,0.0,0.20911711,0.0"
3478,"0.0,0.0,0.0,0.89881694,0.0,0.0,0.47871846,0.0"
3479,"0.0,0.0,0.0,0.95697397,0.0,0.0,0.6422623,0.0"
3480,"0.0,0.0,0.0,0.904005,0.0,0.0,0.48787624,0.0"
3481,"0.0,0.0,0.0,1.0729672,0.0,0.0,0.9399998,0.0"
3482,"0.0,0.0,0.0,0.8428152,0.0,0.0,0.39483112,0.0"
3483,"0.0,0.0,0.0,0.8834659,0.0,0.0,0.45377287,0.0"
3484,"0.0,0.0,0.0,0.5411837,0.0,0.0,0.0,0.0"
3485,"0.0,0.0,0.0,0.5542343,0.0,0.0,0.0,0.0"
3486,"0.0,0.0,0.0,0.76344854,0.0,0.0,0.2601453,0.0"
3487,"0.0,0.0,0.0,0.8834135,0.0,0.0,0.4654166,0.0"
3488,"0.0,0.0,0.0,0.61548996,0.0,0.0,0.0054266555,0.0"
3489,"0.0,0.0,0.0,0.571871,0.0,0.0,0.0,0.0"
3490,"0.0,0.0,0.0,0.55130446,0.0,0.0,0.0,0.0"
3491,"0.0,0.0,0.0,0.45154268,0.0,0.0,0.0,0.0"
3492,"0.0,0.0,0.0,0.9072027,0.0,0.0,0.5229384,0.0"
3493,"0.0,0.0,0.0,0.7057017,0.0,0.0,0.113965735,0.0"
3494,"0.0,0.0,0.0,0.8787892,0.0,0.0,0.45127577,0.0"
3495,"0.0,0.0,0.0,0.8197322,0.0,0.0,0.36316076,0.0"
3496,"0.0,0.0,0.0,0.7512511,0.0,0.0,0.27610296,0.0"
3497,"0.0,0.0,0.0,0.64800984,0.0,0.0,0.09411177,0.0"
3498,"0.0,0.0,0.0,1.0821799,0.0,0.0,0.9245928,0.0"
3499,"0.0,0.0,0.0,1.0018535,0.0,0.0,0.8058822,0.0"
3500,"0.0,0.0,0.0,0.40504712,0.0,0.0,0.0,0.0"
3501,"0.0,0.0,0.0,0.977924,0.0,0.0,0.7088242,0.0"
3502,"0.0,0.0,0.0,0.88114566,0.0,0.0,0.44895875,0.0"
3503,"0.0,0.0,0.0,0.7874679,0.0,0.0,0.31604767,0.0"
3504,"0.0,0.0,0.0,1.1820669,0.0,0.0,1.1733255,0.0"
3505,"0.0,0.0,0.0,0.98506045,0.0,0.0,0.719917,0.0"
3506,"0.0,0.0,0.0,0.85668117,0.0,0.0,0.41574076,0.0"
3507,"0.0,0.0,0.0,1.1527361,0.0,0.0,1.1446544,0.0"
3508,"0.0,0.0,0.0,1.083386,0.0,0.0,0.9135032,0.0"
3509,"0.0,0.0,0.0,0.7395643,0.0,0.0,0.26676252,0.0"
3510,"0.0,0.0,0.0,1.0146573,0.0,0.0,0.7590832,0.0"
3511,"0.0,0.0,0.0,0.68559736,0.0,0.0,0.13356125,0.0"
3512,"0.0,0.0,0.0,0.99032867,0.0,0.0,0.6951572,0.0"
3513,"0.0,0.0,0.0,0.9101498,0.0,0.0,0.4973675,0.0"
3514,"0.0,0.0,0.0,0.63742524,0.0,0.0,0.14648965,0.0"
3515,"0.0,0.0,0.0,0.7633271,0.0,0.0,0.23959532,0.0"
3516,"0.0,0.0,0.0,1.0439514,0.0,0.0,0.86877036,0.0"
3517,"0.0,0.0,0.0,0.86296475,0.0,0.0,0.42191383,0.0"
3518,"0.0,0.0,0.0,0.72370803,0.0,0.0,0.24726276,0.0"
3519,"0.0,0.0,0.0,0.7800373,0.0,0.0,0.23894931,0.0"
3520,"0.0,0.0,0.0,0.6121299,0.0,0.0,0.051482785,0.0"
3521,"0.0,0.0,0.0,1.0549473,0.0,0.0,0.8555823,0.0"
3522,"0.0,0.0,0.0,0.8296604,0.0,0.0,0.3766437,0.0"
3523,"0.0,0.0,0.0,0.69280297,0.0,0.0,0.13296287,0.0"
3524,"0.0,0.0,0.0,0.8307669,0.0,0.0,0.34516197,0.0"
3525,"0.0,0.0,0.0,0.71022785,0.0,0.0,0.16105546,0.0"
3526,"0.0,0.0,0.0,1.0107132,0.0,0.0,0.7480264,0.0"
3527,"0.0,0.0,0.0,0.945061,0.0,0.0,0.6387748,0.0"
3528,"0.0,0.0,0.0,0.7418659,0.0,0.0,0.2703536,0.0"
3529,"0.0,0.0,0.0,0.88502055,0.0,0.0,0.46612436,0.0"
3530,"0.0,0.0,0.0,0.76124924,0.0,0.0,0.22589305,0.0"
3531,"0.0,0.0,0.0,0.9034344,0.0,0.0,0.4842893,0.0"
3532,"0.0,0.0,0.0,0.79757845,0.0,0.0,0.2769746,0.0"
3533,"0.0,0.0,0.0,0.89490956,0.0,0.0,0.47164002,0.0"
3534,"0.0,0.0,0.0,0.73489666,0.0,0.0,0.19050632,0.0"
3535,"0.0,0.0,0.0,0.9220698,0.0,0.0,0.567493,0.0"
3536,"0.0,0.0,0.0,1.0019553,0.0,0.0,0.76718765,0.0"
3537,"0.0,0.0,0.0,0.8947853,0.0,0.0,0.47083616,0.0"
3538,"0.0,0.0,0.0,0.9275089,0.0,0.0,0.58506644,0.0"
3539,"0.0,0.0,0.0,0.6781683,0.0,0.0,0.27215847,0.0"
3540,"0.0,0.0,0.0,0.8490578,0.0,0.0,0.37220395,0.0"
3541,"0.0,0.0,0.0,0.7384049,0.0,0.0,0.18550824,0.0"
3542,"0.0,0.0,0.0,0.80699635,0.0,0.0,0.35109422,0.0"
3543,"0.0,0.0,0.0,1.0608869,0.0,0.0,0.8709042,0.0"
3544,"0.0,0.0,0.0,0.8234663,0.0,0.0,0.32506365,0.0"
3545,"0.0,0.0,0.0,1.0570314,0.0,0.0,0.87092674,0.0"
3546,"0.0,0.0,0.0,0.96251947,0.0,0.0,0.6288654,0.0"
3547,"0.0,0.0,0.0,0.9228085,0.0,0.0,0.52549446,0.0"
3548,"0.0,0.0,0.0,0.93487376,0.0,0.0,0.56437504,0.0"
3549,"0.0,0.0,0.0,0.9927871,0.0,0.0,0.70835257,0.0"
3550,"0.0,0.0,0.0,0.7791515,0.0,0.0,0.24948616,0.0"
3551,"0.0,0.0,0.0,1.0697976,0.0,0.0,0.9202892,0.0"
3552,"0.0,0.0,0.0,0.9959111,0.0,0.0,0.75405157,0.0"
3553,"0.0,0.0,0.0,0.5720454,0.0,0.0,0.07023752,0.0"
3554,"0.0,0.0,0.0,0.97237897,0.0,0.0,0.6503816,0.0"
3555,"0.0,0.0,0.0,0.9406676,0.0,0.0,0.624791,0.0"
3556,"0.0,0.0,0.0,0.83885026,0.0,0.0,0.3813668,0.0"
3557,"0.0,0.0,0.0,0.22084439,0.0,0.0,0.0,0.0"
3558,"0.0,0.0,0.0,0.7986436,0.0,0.0,0.3394994,0.0"
3559,"0.0,0.0,0.0,1.0016894,0.0,0.0,0.730673,0.0"
3560,"0.0,0.0,0.0,0.87225616,0.0,0.0,0.4349349,0.0"
3561,"0.0,0.0,0.0,0.87191635,0.0,0.0,0.4399821,0.0"
3562,"0.0,0.0,0.0,0.8589647,0.0,0.0,0.41787606,0.0"
3563,"0.0,0.0,0.0,0.57622457,0.0,0.0,0.011528455,0.0"
3564,"0.0,0.0,0.0,0.11845678,0.0,0.0,0.0,0.0"
3565,"0.0,0.0,0.0,0.9101211,0.0,0.0,0.49498403,0.0"
3566,"0.0,0.0,0.0,0.95301247,0.0,0.0,0.6009752,0.0"
3567,"0.0,0.0,0.0,0.79345167,0.0,0.0,0.2728825,0.0"
3568,"0.0,0.0,0.0,0.7315232,0.0,0.0,0.26086432,0.0"
3569,"0.0,0.0,0.0,0.85462964,0.0,0.0,0.40510407,0.0"
3570,"0.0,0.0,0.0,0.82475835,0.0,0.0,0.37019008,0.0"
3571,"0.0,0.0,0.0,0.6760095,0.0,0.0,0.1846556,0.0"
3572,"0.0,0.0,0.0,0.3211006,0.0,0.0,0.0,0.0"
3573,"0.0,0.0,0.0,0.32954004,0.0,0.0,0.0,0.0"
3574,"0.0,0.0,0.0,0.5388046,0.0,0.0,0.0,0.0"
3575,"0.0,0.0,0.0,0.8575728,0.0,0.0,0.4109356,0.0"
3576,"0.0,0.0,0.0,0.93161654,0.0,0.0,0.6050509,0.0"
3577,"0.0,0.0,0.0,0.69422084,0.0,0.0,0.20286751,0.0"
3578,"0.0,0.0,0.0,1.181264,0.0,0.0,1.1685958,0.0"
3579,"0.0,0.0,0.0,0.25393325,0.0,0.0,0.0,0.0"
3580,"0.0,0.0,0.0,0.6569819,0.0,0.0,0.1745159,0.0"
3581,"0.0,0.0,0.0,0.85555106,0.0,0.0,0.41795486,0.0"
3582,"0.0,0.0,0.0,0.8320526,0.0,0.0,0.37118462,0.0"
3583,"0.0,0.0,0.0,0.8717411,0.0,0.0,0.43406713,0.0"
3584,"0.0,0.0,0.0,0.48813382,0.0,0.0,0.0,0.0"
3585,"0.0,0.0,0.0,0.8456087,0.0,0.0,0.37202406,0.0"
3586,"0.0,0.0,0.0,0.8818802,0.0,0.0,0.44735682,0.0"
3587,"0.0,0.0,0.0,0.58462733,0.0,0.0,0.0,0.0"
3588,"0.0,0.0,0.0,0.7543185,0.0,0.0,0.28256145,0.0"
3589,"0.0,0.0,0.0,0.6726212,0.0,0.0,0.09001447,0.0"
3590,"0.0,0.0,0.0,0.5938186,0.0,0.0,0.043777276,0.0"
3591,"0.0,0.0,0.0,0.8666367,0.0,0.0,0.4170887,0.0"
3592,"0.0,0.0,0.0,0.6653109,0.0,0.0,0.14938049,0.0"
3593,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3594,"0.0,0.0,0.0,0.92308605,0.0,0.0,0.52488583,0.0"
3595,"0.0,0.0,0.0,0.7184537,0.0,0.0,0.17030945,0.0"
3596,"0.0,0.0,0.0,0.83157206,0.0,0.0,0.34748557,0.0"
3597,"0.0,0.0,0.0,0.5321163,0.0,0.0,0.0,0.0"
3598,"0.0,0.0,0.0,0.9134539,0.0,0.0,0.50502056,0.0"
3599,"0.0,0.0,0.0,0.8253589,0.0,0.0,0.32843435,0.0"
3600,"0.0,0.0,0.0,0.6729906,0.0,0.0,0.122688994,0.0"
3601,"0.0,0.0,0.0,0.73571867,0.0,0.0,0.20182775,0.0"
3602,"0.0,0.0,0.0,0.70312065,0.0,0.0,0.2187497,0.0"
3603,"0.0,0.0,0.0,0.7441383,0.0,0.0,0.21863823,0.0"
3604,"0.0,0.0,0.0,0.9465966,0.0,0.0,0.5920003,0.0"
3605,"0.0,0.0,0.0,0.6313864,0.0,0.0,0.13769571,0.0"
3606,"0.0,0.0,0.0,1.0140915,0.0,0.0,0.757395,0.0"
3607,"0.0,0.0,0.0,0.86550957,0.0,0.0,0.43009734,0.0"
3608,"0.0,0.0,0.0,0.8449878,0.0,0.0,0.38141167,0.0"
3609,"0.0,0.0,0.0,1.0255598,0.0,0.0,0.7349111,0.0"
3610,"0.0,0.0,0.0,0.66667646,0.0,0.0,0.16759281,0.0"
3611,"0.0,0.0,0.0,0.78175956,0.0,0.0,0.2632641,0.0"
3612,"0.0,0.0,0.0,0.76596373,0.0,0.0,0.26185828,0.0"
3613,"0.0,0.0,0.0,0.87395537,0.0,0.0,0.44723102,0.0"
3614,"0.0,0.0,0.0,0.85499376,0.0,0.0,0.40603095,0.0"
3615,"0.0,0.0,0.0,0.8204052,0.0,0.0,0.3204766,0.0"
3616,"0.0,0.0,0.0,0.43807602,0.0,0.0,0.0,0.0"
3617,"0.0,0.0,0.0,0.8819393,0.0,0.0,0.4667369,0.0"
3618,"0.0,0.0,0.0,0.8186047,0.0,0.0,0.320591,0.0"
3619,"0.0,0.0,0.0,0.810988,0.0,0.0,0.29785004,0.0"
3620,"0.0,0.0,0.0,0.4570255,0.0,0.0,0.0,0.0"
3621,"0.0,0.0,0.0,0.8712073,0.0,0.0,0.4330097,0.0"
3622,"0.0,0.0,0.0,0.8618768,0.0,0.0,0.42238668,0.0"
3623,"0.0,0.0,0.0,0.78953236,0.0,0.0,0.25936657,0.0"
3624,"0.0,0.0,0.0,1.0330936,0.0,0.0,0.85864216,0.0"
3625,"0.0,0.0,0.0,0.97251713,0.0,0.0,0.631909,0.0"
3626,"0.0,0.0,0.0,0.8506059,0.0,0.0,0.39243993,0.0"
3627,"0.0,0.0,0.0,0.58597904,0.0,0.0,0.04257069,0.0"
3628,"0.0,0.0,0.0,0.7896391,0.0,0.0,0.31763652,0.0"
3629,"0.0,0.0,0.0,1.0547909,0.0,0.0,0.8950977,0.0"
3630,"0.0,0.0,0.0,0.6338558,0.0,0.0,0.038416136,0.0"
3631,"0.0,0.0,0.0,0.7734246,0.0,0.0,0.24570675,0.0"
3632,"0.0,0.0,0.0,0.83197176,0.0,0.0,0.3456891,0.0"
3633,"0.0,0.0,0.0,0.9040205,0.0,0.0,0.533673,0.0"
3634,"0.0,0.0,0.0,1.0583609,0.0,0.0,0.890945,0.0"
3635,"0.0,0.0,0.0,0.8895694,0.0,0.0,0.49869895,0.0"
3636,"0.0,0.0,0.0,0.7488208,0.0,0.0,0.28326407,0.0"
3637,"0.0,0.0,0.0,0.8212156,0.0,0.0,0.36384854,0.0"
3638,"0.0,0.0,0.0,0.745188,0.0,0.0,0.17194906,0.0"
3639,"0.0,0.0,0.0,0.8539208,0.0,0.0,0.41663757,0.0"
3640,"0.0,0.0,0.0,0.85508674,0.0,0.0,0.40966567,0.0"
3641,"0.0,0.0,0.0,0.86143076,0.0,0.0,0.42260876,0.0"
3642,"0.0,0.0,0.0,0.96012104,0.0,0.0,0.60419816,0.0"
3643,"0.0,0.0,0.0,0.9659567,0.0,0.0,0.63266265,0.0"
3644,"0.0,0.0,0.0,0.88676167,0.0,0.0,0.46937373,0.0"
3645,"0.0,0.0,0.0,0.96197546,0.0,0.0,0.62788737,0.0"
3646,"0.0,0.0,0.0,0.44507158,0.0,0.0,0.0,0.0"
3647,"0.0,0.0,0.0,0.8738724,0.0,0.0,0.43393534,0.0"
3648,"0.0,0.0,0.0,0.576484,0.0,0.0,0.0,0.0"
3649,"0.0,0.0,0.0,0.7038044,0.0,0.0,0.21138826,0.0"
3650,"0.0,0.0,0.0,0.66583204,0.0,0.0,0.07789029,0.0"
3651,"0.0,0.0,0.0,0.6588121,0.0,0.0,0.06671257,0.0"
3652,"0.0,0.0,0.0,0.67121863,0.0,0.0,0.07574271,0.0"
3653,"0.0,0.0,0.0,1.0622663,0.0,0.0,0.8231057,0.0"
3654,"0.0,0.0,0.0,1.0506283,0.0,0.0,0.8422128,0.0"
3655,"0.0,0.0,0.0,0.95096546,0.0,0.0,0.5975164,0.0"
3656,"0.0,0.0,0.0,0.7961011,0.0,0.0,0.31138754,0.0"
3657,"0.0,0.0,0.0,0.81510365,0.0,0.0,0.35387862,0.0"
3658,"0.0,0.0,0.0,0.669733,0.0,0.0,0.15778133,0.0"
3659,"0.0,0.0,0.0,0.7962043,0.0,0.0,0.2928832,0.0"
3660,"0.0,0.0,0.0,0.34413773,0.0,0.0,0.0,0.0"
3661,"0.0,0.0,0.0,0.45894098,0.0,0.0,0.0,0.0"
3662,"0.0,0.0,0.0,0.35252908,0.0,0.0,0.0,0.0"
3663,"0.0,0.0,0.0,0.38159895,0.0,0.0,0.0,0.0"
3664,"0.0,0.0,0.0,0.5436348,0.0,0.0,0.0,0.0"
3665,"0.0,0.0,0.0,0.62901527,0.0,0.0,0.09041032,0.0"
3666,"0.0,0.0,0.0,0.54117984,0.0,0.0,0.0,0.0"
3667,"0.0,0.0,0.0,0.46083695,0.0,0.0,0.0,0.0"
3668,"0.0,0.0,0.0,1.001363,0.0,0.0,0.7229893,0.0"
3669,"0.0,0.0,0.0,0.31459653,0.0,0.0,0.0,0.0"
3670,"0.0,0.0,0.0,0.9291882,0.0,0.0,0.558175,0.0"
3671,"0.0,0.0,0.0,1.123202,0.0,0.0,1.0708855,0.0"
3672,"0.0,0.0,0.0,0.8380827,0.0,0.0,0.3574968,0.0"
3673,"0.0,0.0,0.0,0.6543544,0.0,0.0,0.108338624,0.0"
3674,"0.0,0.0,0.0,0.45261908,0.0,0.0,0.0,0.0"
3675,"0.0,0.0,0.0,1.0172592,0.0,0.0,0.7659172,0.0"
3676,"0.0,0.0,0.0,0.92288697,0.0,0.0,0.5288359,0.0"
3677,"0.0,0.0,0.0,1.0776174,0.0,0.0,0.8653533,0.0"
3678,"0.0,0.0,0.0,0.95253813,0.0,0.0,0.60073227,0.0"
3679,"0.0,0.0,0.0,0.9158957,0.0,0.0,0.54400724,0.0"
3680,"0.0,0.0,0.0,1.0957172,0.0,0.0,0.90742564,0.0"
3681,"0.0,0.0,0.0,1.0684552,0.0,0.0,0.87389,0.0"
3682,"0.0,0.0,0.0,0.94854677,0.0,0.0,0.57645315,0.0"
3683,"0.0,0.0,0.0,1.1381836,0.0,0.0,1.0665431,0.0"
3684,"0.0,0.0,0.0,0.81619066,0.0,0.0,0.3430675,0.0"
3685,"0.0,0.0,0.0,0.9632087,0.0,0.0,0.62322915,0.0"
3686,"0.0,0.0,0.0,0.87456274,0.0,0.0,0.43846676,0.0"
3687,"0.0,0.0,0.0,0.8300312,0.0,0.0,0.35220054,0.0"
3688,"0.0,0.0,0.0,0.03622347,0.0,0.0,0.0,0.0"
3689,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3690,"0.0,0.0,0.0,0.24136248,0.0,0.0,0.0,0.0"
3691,"0.0,0.0,0.0,0.5477582,0.0,0.0,0.0,0.0"
3692,"0.0,0.0,0.0,0.45467475,0.0,0.0,0.0,0.0"
3693,"0.0,0.0,0.0,0.45328853,0.0,0.0,0.0,0.0"
3694,"0.0,0.0,0.0,0.45271063,0.0,0.0,0.0,0.0"
3695,"0.0,0.0,0.0,0.49344856,0.0,0.0,0.0,0.0"
3696,"0.0,0.0,0.0,0.6193682,0.0,0.0,0.06807226,0.0"
3697,"0.0,0.0,0.0,0.6602393,0.0,0.0,0.08848828,0.0"
3698,"0.0,0.0,0.0,0.81120586,0.0,0.0,0.30983663,0.0"
3699,"0.0,0.0,0.0,0.9744097,0.0,0.0,0.65393317,0.0"
3700,"0.0,0.0,0.0,0.8184088,0.0,0.0,0.3537869,0.0"
3701,"0.0,0.0,0.0,0.8750344,0.0,0.0,0.43331575,0.0"
3702,"0.0,0.0,0.0,1.0006399,0.0,0.0,0.7732628,0.0"
3703,"0.0,0.0,0.0,0.99249387,0.0,0.0,0.7534258,0.0"
3704,"0.0,0.0,0.0,0.7751642,0.0,0.0,0.22049011,0.0"
3705,"0.0,0.0,0.0,0.49103048,0.0,0.0,0.0,0.0"
3706,"0.0,0.0,0.0,0.88554496,0.0,0.0,0.46320748,0.0"
3707,"0.0,0.0,0.0,0.7356296,0.0,0.0,0.26240167,0.0"
3708,"0.0,0.0,0.0,0.79060614,0.0,0.0,0.28779337,0.0"
3709,"0.0,0.0,0.0,0.3032512,0.0,0.0,0.0,0.0"
3710,"0.0,0.0,0.0,0.5053012,0.0,0.0,0.0,0.0"
3711,"0.0,0.0,0.0,0.66275036,0.0,0.0,0.1760688,0.0"
3712,"0.0,0.0,0.0,0.759024,0.0,0.0,0.22214279,0.0"
3713,"0.0,0.0,0.0,0.9101824,0.0,0.0,0.49646923,0.0"
3714,"0.0,0.0,0.0,0.51264894,0.0,0.0,0.007188797,0.0"
3715,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3716,"0.0,0.0,0.0,0.27816153,0.0,0.0,0.0,0.0"
